taxonID,taxon,originalNameUsage,scientificName,scientificNameAuthorship,GBIFstatus,GBIFstatus_Synonym,GBIFmatchtype,GBIFtaxonRank,GBIFusageKey,GBIFnote,species,genus,family,order,class,phylum,kingdom,taxaGroup
1649,Rosa damascena,Rosa × damascena,Rosa × damascena Mill.,Herrm,ACCEPTED,"",EXACT,SPECIES,7390572,"",Rosa damascena,Rosa,Rosaceae,Rosales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
915,Salix myrsinifolia,Salix myrsinifolia,Salix myrsinifolia Salisb.,Salisb,ACCEPTED,"",EXACT,SPECIES,5372875,"",Salix myrsinifolia,Salix,Salicaceae,Malpighiales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1403,Secale cereale,Secale cereale,Secale cereale L.,"",ACCEPTED,"",EXACT,SPECIES,2705966,"",Secale cereale,Secale,Poaceae,Poales,Liliopsida,Tracheophyta,Plantae,Vascular plants
1131,Stachys annua,Stachys annua,Stachys annua (L.) L.,"",ACCEPTED,"",EXACT,SPECIES,2927235,"",Stachys annua,Stachys,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1617,Tetragnatha shoshone,"Tetragnatha  shoshone Levi, 1981","Tetragnatha shoshone Levi, 1981","Levi, 1981",ACCEPTED,"",EXACT,SPECIES,2151743,"",Tetragnatha shoshone,Tetragnatha,Tetragnathidae,Araneae,Arachnida,Arthropoda,Animalia,Arachnids
14,Ulmus hollandica,Ulmus x hollandica,Ulmus × hollandica Mill.,"",ACCEPTED,"",EXACT,SPECIES,7141604,"",Ulmus hollandica,Ulmus,Ulmaceae,Rosales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
97,Wilsoniana bliti,Wilsoniana bliti (Biv) Thines ,Wilsoniana bliti (Biv.) Thines,"",ACCEPTED,"",EXACT,SPECIES,3203247,"",Wilsoniana bliti,Wilsoniana,Albuginaceae,Albuginales,Peronosporea,Oomycota,Chromista,SAR
383,Cygnus olor,Cygnus olor NA,"Cygnus olor (J.F.Gmelin, 1789)","",ACCEPTED,"",EXACT,SPECIES,2498343,"",Cygnus olor,Cygnus,Anatidae,Anseriformes,Aves,Chordata,Animalia,Birds
1025,Ondatra zibethicus,Ondatra zibethicus (Linnaeus 1766),"Ondatra zibethicus (Linnaeus, 1766)","",ACCEPTED,"",EXACT,SPECIES,5219858,"",Ondatra zibethicus,Ondatra,Cricetidae,Rodentia,Mammalia,Chordata,Animalia,Mammals
372,Ageratum houstonianum,Ageratum houstonianum,Ageratum houstonianum Mill.,"",ACCEPTED,"",EXACT,SPECIES,5401760,"",Ageratum houstonianum,Ageratum,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1531,Calopogonium mucunoides,Calopogonium mucunoides Desv,Calopogonium mucunoides Desv.,"",ACCEPTED,"",EXACT,SPECIES,2959433,"",Calopogonium mucunoides,Calopogonium,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
471,Camellia sinensis,Camellia assamica (JW Mast) HT Chang,Camellia sinensis (L.) Kuntze,"",SYNONYM,ACCEPTED,EXACT,SPECIES,7313941,"",Camellia sinensis,Camellia,Theaceae,Ericales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
795,Cardiospermum halicacabum,Cardiospermum halicacabum L,Cardiospermum halicacabum L.,"",ACCEPTED,"",EXACT,SPECIES,3189939,"",Cardiospermum halicacabum,Cardiospermum,Sapindaceae,Sapindales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
652,Clerodendrum chinense,Clerodendrum chinense (Osbeck) Mabberley ,Clerodendrum chinense (Osbeck) Mabb.,"",ACCEPTED,"",EXACT,SPECIES,2925357,"",Clerodendrum chinense,Clerodendrum,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
785,Crotalaria juncea,Crotalaria juncea L,Crotalaria juncea L.,"",ACCEPTED,"",EXACT,SPECIES,2942877,"",Crotalaria juncea,Crotalaria,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1509,Dactylis glomerata,Dactylis glomerata L ,Dactylis glomerata L.,"",ACCEPTED,"",EXACT,SPECIES,2705308,"",Dactylis glomerata,Dactylis,Poaceae,Poales,Liliopsida,Tracheophyta,Plantae,Vascular plants
1003,Fagopyrum esculentum,Fagopyrum esculentum Moench,Fagopyrum esculentum Moench,"",ACCEPTED,"",EXACT,SPECIES,2889373,"",Fagopyrum esculentum,Fagopyrum,Polygonaceae,Caryophyllales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
255,Geranium pusillum,Geranium pusillum L ,Geranium pusillum L.,"",ACCEPTED,"",EXACT,SPECIES,2890212,"",Geranium pusillum,Geranium,Geraniaceae,Geraniales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
234,Herissantia crispa,Abutilon crispum (L) Medik,Herissantia crispa (L.) Brizicky,"",SYNONYM,ACCEPTED,EXACT,SPECIES,3152516,"",Herissantia crispa,Herissantia,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1570,Hyptis capitata,Hyptis capitata Jacq,Hyptis capitata Jacq.,"",ACCEPTED,"",EXACT,SPECIES,2926815,"",Hyptis capitata,Hyptis,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
604,Lindernia dubia var anagallidea (Michx) Cooperrider,Lindernia dubia var anagallidea (Michx) Cooperrider,"","",SYNONYM,"",EXACT,VARIETY,3731127,"","","","","","","","",Other
241,Momordica charantia,Momordica charantia L  ,Momordica charantia L.,"",ACCEPTED,"",EXACT,SPECIES,2874581,"",Momordica charantia,Momordica,Cucurbitaceae,Cucurbitales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1394,Oreochromis mossambicus,Oreochromis mossambicus,"Oreochromis mossambicus (Peters, 1852)","",ACCEPTED,"",EXACT,SPECIES,2372396,"",Oreochromis mossambicus,Oreochromis,Cichlidae,Perciformes,"",Chordata,Animalia,Fishes
762,Pluchea sagittalis,Pluchea sagittalis (Lam) Cabrera,Pluchea sagittalis (Lam.) Cabrera,"",ACCEPTED,"",EXACT,SPECIES,3132634,"",Pluchea sagittalis,Pluchea,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
626,Poecilia velifera,Poecilia velifera,"Poecilia velifera (Regan, 1914)","",ACCEPTED,"",EXACT,SPECIES,5203757,"",Poecilia velifera,Poecilia,Poeciliidae,Cyprinodontiformes,"",Chordata,Animalia,Fishes
1541,Pupalia micrantha,Pupalia micrantha Hauman,Pupalia micrantha Hauman,"",ACCEPTED,"",EXACT,SPECIES,3675011,"",Pupalia micrantha,Pupalia,Amaranthaceae,Caryophyllales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
532,Senna siamea,Senna siamea (Lam) HSIrwin & Barneby,Senna siamea (Lam.) H.S.Irwin & Barneby,"",ACCEPTED,"",EXACT,SPECIES,2956905,"",Senna siamea,Senna,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
572,Solanum diphyllum,Solanum diphyllum L,Solanum diphyllum L.,"",ACCEPTED,"",EXACT,SPECIES,2931088,"",Solanum diphyllum,Solanum,Solanaceae,Solanales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
628,Strumigenys rogeri,Strumigenys rogeri,"Strumigenys rogeri Emery, 1890","",ACCEPTED,"",EXACT,SPECIES,1320321,"",Strumigenys rogeri,Strumigenys,Formicidae,Hymenoptera,Insecta,Arthropoda,Animalia,Insects
827,Thymophylla tenuiloba tenuiloba,Thymophylla tenuiloba var tenuiloba,Thymophylla tenuiloba var. tenuiloba,"",ACCEPTED,"",EXACT,VARIETY,7223062,"",Thymophylla tenuiloba,Thymophylla,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1421,Trianthema portulacastrum,Trianthema portulacastrum,Trianthema portulacastrum L.,"",ACCEPTED,"",EXACT,SPECIES,3084848,"",Trianthema portulacastrum,Trianthema,Aizoaceae,Caryophyllales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
738,Unintentional importationrachiaria mutica,Unintentional importationrachiaria mutica,"","",MISSING,"","","","","","","","","","","","",Other
1038,Liriomyza huidobrensis,Liriomyza huidobrensis,"Liriomyza huidobrensis (Blanchard, 1926)","",ACCEPTED,"",EXACT,SPECIES,1553410,"",Liriomyza huidobrensis,Liriomyza,Agromyzidae,Diptera,Insecta,Arthropoda,Animalia,Insects
992,Agapornis fischeri,Agapornis fischeri,"Agapornis fischeri Reichenow, 1887","",ACCEPTED,"",EXACT,SPECIES,2479544,"",Agapornis fischeri,Agapornis,Psittacidae,Psittaciformes,Aves,Chordata,Animalia,Birds
1032,Ponera swezeyi,Ponera swezeyi,"Ponera swezeyi (Wheeler, 1933)","",ACCEPTED,"",EXACT,SPECIES,5035400,"",Ponera swezeyi,Ponera,Formicidae,Hymenoptera,Insecta,Arthropoda,Animalia,Insects
318,Calystegia sepium americana,Calystegia sepium (L) R Br subsp americana (Sims) Brummit,Calystegia sepium subsp. americana (Sims) Brummitt,"",ACCEPTED,"",EXACT,SUBSPECIES,6430339,"",Calystegia sepium,Calystegia,Convolvulaceae,Solanales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
26,Prunella vulgaris,Prunella vulgaris L,Prunella vulgaris L.,"",ACCEPTED,"",EXACT,SPECIES,5341297,"",Prunella vulgaris,Prunella,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1060,Rosa spec,Rosa spec,"","",MISSING,"","","","","","","","","","","","",Other
1546,Arrhenatherum elatius,Arrhenatherum elatius (L) PBeauv ex JPresl & CPresl,Arrhenatherum elatius (L.) P.Beauv. ex J.Presl & C.Presl,"",ACCEPTED,"",EXACT,SPECIES,2704505,"",Arrhenatherum elatius,Arrhenatherum,Poaceae,Poales,Liliopsida,Tracheophyta,Plantae,Vascular plants
1153,Fucellia tergina,"Fucellia tergina (Zetterstedt, 1845)","Fucellia tergina (Zetterstedt, 1845)","",ACCEPTED,"",EXACT,SPECIES,1573679,"",Fucellia tergina,Fucellia,Anthomyiidae,Diptera,Insecta,Arthropoda,Animalia,Insects
1197,Callinectes sapidus,Callinectes sapidus,"Callinectes sapidus Rathbun, 1896","",ACCEPTED,"",EXACT,SPECIES,2225646,"",Callinectes sapidus,Callinectes,Portunidae,Decapoda,Malacostraca,Arthropoda,Animalia,Other
1530,Pelates quadrilineatus,Pelates quadrilineatus,"Pelates quadrilineatus (Bloch, 1790)","",ACCEPTED,"",EXACT,SPECIES,5208652,"",Pelates quadrilineatus,Pelates,Terapontidae,Perciformes,"",Chordata,Animalia,Fishes
976,Plocamopherus tilesii,"Plocamopherus tilesii Bergh, 1877","Plocamopherus tilesii Bergh, 1877","",ACCEPTED,"",EXACT,SPECIES,4596949,"",Plocamopherus tilesii,Plocamopherus,Polyceridae,Nudibranchia,Gastropoda,Mollusca,Animalia,Other
1143,Sigambra constricta,"Sigambra constricta (Southern, 1921)","Sigambra constricta (Southern, 1921)","",ACCEPTED,"",EXACT,SPECIES,2316677,"",Sigambra constricta,Sigambra,Pilargidae,Phyllodocida,Polychaeta,Annelida,Animalia,Other
324,Paratapes textilis,Paphia textile NA,"Paratapes textilis (Gmelin, 1791)","",SYNONYM,ACCEPTED,EXACT,SPECIES,5729407,"",Paratapes textilis,Paratapes,Veneridae,Venerida,Bivalvia,Mollusca,Animalia,Other
675,Prionospio saccifera,Prionospio saccifera NA,"Prionospio saccifera Mackie & Hartley, 1990","",ACCEPTED,"",EXACT,SPECIES,2320664,Accepted name provided in 'alternative names' in GBIF,Prionospio saccifera,Prionospio,Spionidae,"",Polychaeta,Annelida,Animalia,Other
1426,Alpheus lobidens,Alpheus lobidens,"Alpheus lobidens de Haan, 1849"," de Haan, 1849",ACCEPTED,"",EXACT,SPECIES,8416593,"",Alpheus lobidens,Alpheus,Alpheidae,Decapoda,Malacostraca,Arthropoda,Animalia,Other
169,Chanos chanos,Chanos chanos,"Chanos chanos (Forsskål, 1775)","(Forsskål, 1775) ",ACCEPTED,"",EXACT,SPECIES,2406374,"",Chanos chanos,Chanos,Chanidae,Gonorynchiformes,"",Chordata,Animalia,Fishes
225,Amaranthus caudatus,Amaranthus caudatus NA,Amaranthus caudatus L.,"",ACCEPTED,"",EXACT,SPECIES,6109611,Accepted name provided in 'alternative names' in GBIF,Amaranthus caudatus,Amaranthus,Amaranthaceae,Caryophyllales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
832,Artemisia rubripes,Artemisia rubripes NA,Artemisia rubripes Nakai,"",ACCEPTED,"",EXACT,SPECIES,3121474,"",Artemisia rubripes,Artemisia,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1336,Atriplex sphaeromorpha,Atriplex sphaeromorpha,Atriplex sphaeromorpha Iljin,Iljin,ACCEPTED,"",EXACT,SPECIES,3759716,"",Atriplex sphaeromorpha,Atriplex,Amaranthaceae,Caryophyllales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
405,Carbosphaerella leptosphaerioides,Carbosphaerella leptosphaerioides,Carbosphaerella leptosphaerioides I.Schmidt,"",ACCEPTED,"",EXACT,SPECIES,2564485,"",Carbosphaerella leptosphaerioides,Carbosphaerella,Halosphaeriaceae,Microascales,Sordariomycetes,Ascomycota,Fungi,Other
1505,Celtis caucasica,Celtis caucasica NA,Celtis caucasica Willd.,"",ACCEPTED,"",EXACT,SPECIES,7141655,Accepted name provided in 'alternative names' in GBIF,Celtis caucasica,Celtis,Cannabaceae,Rosales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
211,Desmarestia viridis,Desmarestia viridis NA,Desmarestia viridis (O.F.Müll.) J.V.Lamour.,"",ACCEPTED,"",EXACT,SPECIES,5423348,Accepted name provided in 'alternative names' in GBIF,Desmarestia viridis,Desmarestia,Desmarestiaceae,Desmarestiales,Phaeophyceae,Ochrophyta,Chromista,SAR
1386,Dinoderus minutus,"Dinoderus minutus (Fabricius, 1775)","Dinoderus minutus (Fabricius, 1775)","",ACCEPTED,"",EXACT,SPECIES,1095721,"",Dinoderus minutus,Dinoderus,Bostrichidae,Coleoptera,Insecta,Arthropoda,Animalia,Insects
1578,Erysimum cheiranthoides,Erysimum cheiranthoides NA,Erysimum cheiranthoides L.,"",ACCEPTED,"",EXACT,SPECIES,3048266,Accepted name provided in 'alternative names' in GBIF,Erysimum cheiranthoides,Erysimum,Brassicaceae,Brassicales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
885,Lonicera tatarica,Lonicera tatarica NA,Lonicera tatarica L.,"",ACCEPTED,"",EXACT,SPECIES,5334242,Accepted name provided in 'alternative names' in GBIF,Lonicera tatarica,Lonicera,Caprifoliaceae,Dipsacales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
959,Pandalus latirostris,Pandalus latirostris,"Pandalus latirostris M.J.Rathbun, 1902","",ACCEPTED,"",EXACT,SPECIES,2222364,"",Pandalus latirostris,Pandalus,Pandalidae,Decapoda,Malacostraca,Arthropoda,Animalia,Other
120,Paramysis intermedia,Paramysis intermedia NA,"Paramysis intermedia (Czerniavsky, 1882)","",ACCEPTED,"",EXACT,SPECIES,2220149,"",Paramysis intermedia,Paramysis,Mysidae,Mysida,Malacostraca,Arthropoda,Animalia,Other
688,Polygonum propinquum NA,Polygonum propinquum NA,"","",MISSING,"","","","","","","","","","","","",Other
309,Rhithropanopeus harrisii,Rhithropanopeus harrisii NA,"Rhithropanopeus harrisii (Gould, 1841)","",ACCEPTED,"",EXACT,SPECIES,2227663,"",Rhithropanopeus harrisii,Rhithropanopeus,Panopeidae,Decapoda,Malacostraca,Arthropoda,Animalia,Other
177,Sagittaria trifolia,Sagittaria trifolia,Sagittaria trifolia L.,"",ACCEPTED,"",EXACT,SPECIES,5328972,"",Sagittaria trifolia,Sagittaria,Alismataceae,Alismatales,Liliopsida,Tracheophyta,Plantae,Vascular plants
1073,Sceliphron caementarium,"Sceliphron caementarium (Drury, 1773)","Sceliphron caementarium (Drury, 1773)","",ACCEPTED,"",EXACT,SPECIES,5041466,"",Sceliphron caementarium,Sceliphron,Sphecidae,Hymenoptera,Insecta,Arthropoda,Animalia,Insects
636,Sisymbrium volgense,Sisymbrium volgense NA,Sisymbrium volgense M.Bieb. ex E.Fourn.,"",ACCEPTED,"",EXACT,SPECIES,3046744,Accepted name provided in 'alternative names' in GBIF,Sisymbrium volgense,Sisymbrium,Brassicaceae,Brassicales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
322,Arundinaria chino NA,Arundinaria chino NA,"","",MISSING,"","","","","","","","","","","","",Other
150,Buddleja globosa,Buddleja globosa NA,Buddleja globosa Hope,"",ACCEPTED,"",EXACT,SPECIES,6387494,Accepted name provided in 'alternative names' in GBIF,Buddleja globosa,Buddleja,Scrophulariaceae,Lamiales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
493,Centaurea macroptilon,Centaurea macroptilon NA,Centaurea macroptilon Borbás,"",ACCEPTED,"",EXACT,SPECIES,3128269,Accepted name provided in 'alternative names' in GBIF,Centaurea macroptilon,Centaurea,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1054,Crocosmia masoniorum,Crocosmia masoniorum NA,Crocosmia masoniorum (L.Bolus) N.E.Br.,"",ACCEPTED,"",EXACT,SPECIES,2747946,Accepted name provided in 'alternative names' in GBIF,Crocosmia masoniorum,Crocosmia,Iridaceae,Asparagales,Liliopsida,Tracheophyta,Plantae,Vascular plants
1035,Equisetum ramosissimum,Equisetum ramosissimum Desf,Equisetum ramosissimum Desf.,"",ACCEPTED,"",EXACT,SPECIES,2687940,"",Equisetum ramosissimum,Equisetum,Equisetaceae,Equisetales,Polypodiopsida,Tracheophyta,Plantae,Vascular plants
627,Fumaria parviflora,Fumaria parviflora NA,Fumaria parviflora Lam.,"",ACCEPTED,"",EXACT,SPECIES,5334215,Accepted name provided in 'alternative names' in GBIF,Fumaria parviflora,Fumaria,Papaveraceae,Ranunculales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
316,Geranium oxonianum,Geranium x oxonianum NA,Geranium × oxonianum P.F.Yeo,"",ACCEPTED,"",EXACT,SPECIES,2890035,Accepted name provided in 'alternative names' in GBIF,Geranium oxonianum,Geranium,Geraniaceae,Geraniales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1646,Geranium rubescens NA,Geranium rubescens NA,"","",MISSING,"","","","","","","","","","","","",Other
355,Lilium pyrenaicum,Lilium pyrenaicum NA,Lilium pyrenaicum Gouan,"",ACCEPTED,"",EXACT,SPECIES,2753026,Accepted name provided in 'alternative names' in GBIF,Lilium pyrenaicum,Lilium,Liliaceae,Liliales,Liliopsida,Tracheophyta,Plantae,Vascular plants
118,Linaria arenaria,Linaria arenaria NA,Linaria arenaria DC.,"",ACCEPTED,"",EXACT,SPECIES,8105164,Accepted name provided in 'alternative names' in GBIF,Linaria arenaria,Linaria,Plantaginaceae,Lamiales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1062,Lysichiton americanus,Lysichiton americanus NA,Lysichiton americanus Hultén & H.St.John,"",ACCEPTED,"",EXACT,SPECIES,2869311,Accepted name provided in 'alternative names' in GBIF,Lysichiton americanus,Lysichiton,Araceae,Alismatales,Liliopsida,Tracheophyta,Plantae,Vascular plants
1326,Pilosella floribunda,Pilosella x floribunda NA,Pilosella floribunda (Wimm. & Grab.) Fr.,"",ACCEPTED,"",EXACT,SPECIES,3123193,Accepted name provided in 'alternative names' in GBIF,Pilosella floribunda,Pilosella,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1227,Polysiphonia harveyi NA,Polysiphonia harveyi NA,"","",MISSING,"","","","","","","","","","","","",Other
645,Rhinanthus angustifolius NA,Rhinanthus angustifolius NA,"","",MISSING,"","","","","","","","","","","","",Other
1626,Sinapis alba,Sinapis alba NA,Sinapis alba L.,"",ACCEPTED,"",EXACT,SPECIES,3047621,Accepted name provided in 'alternative names' in GBIF,Sinapis alba,Sinapis,Brassicaceae,Brassicales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1137,Sixalix atropurpurea,Sixalix atropurpurea NA,Sixalix atropurpurea (L.) Greuter & Burdet,"",ACCEPTED,"",EXACT,SPECIES,7301010,Accepted name provided in 'alternative names' in GBIF,Sixalix atropurpurea,Sixalix,Caprifoliaceae,Dipsacales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
567,Veronica hederifolia,Veronica hederifolia NA,Veronica hederifolia L.,"",ACCEPTED,"",EXACT,SPECIES,3172070,Accepted name provided in 'alternative names' in GBIF,Veronica hederifolia,Veronica,Plantaginaceae,Lamiales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
502,Aurantothrips orchidaceus,"Aurantothrips orchidaceus (Bagnall, 1909)","Aurantothrips orchidaceus (Bagnall, 1909)","",ACCEPTED,"",EXACT,SPECIES,1420769,"",Aurantothrips orchidaceus,Aurantothrips,Thripidae,Thysanoptera,Insecta,Arthropoda,Animalia,Insects
297,Podosphaera helianthemi,Podosphaera helianthemi,Podosphaera helianthemi (L.Junell) U.Braun & S.Takam.,"",ACCEPTED,"",EXACT,SPECIES,5255332,"",Podosphaera helianthemi,Podosphaera,Erysiphaceae,Helotiales,Leotiomycetes,Ascomycota,Fungi,Other
1063,Ruditapes philippinarum,Tapes philippinarum NA,"Ruditapes philippinarum (A.Adams & Reeve, 1850)","",ACCEPTED,ACCEPTED,EXACT,SPECIES,4372686,"",Ruditapes philippinarum,Ruditapes,Veneridae,Venerida,Bivalvia,Mollusca,Animalia,Other
1400,Sequoiadendron giganteum,Sequoiadendron giganteum NA,Sequoiadendron giganteum (Lindl.) J.T.Buchholz,"",ACCEPTED,"",EXACT,SPECIES,2684120,Accepted name provided in 'alternative names' in GBIF,Sequoiadendron giganteum,Sequoiadendron,Cupressaceae,Pinales,Pinopsida,Tracheophyta,Plantae,Vascular plants
447,Artemisia stelleriana,Artemisia stelleriana NA,Artemisia stelleriana Besser,"",ACCEPTED,"",EXACT,SPECIES,3121391,Accepted name provided in 'alternative names' in GBIF,Artemisia stelleriana,Artemisia,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
133,Balanus amphitrite NA,Balanus amphitrite NA,"","",MISSING,"","","","","","","","","","","","",Other
1011,Buddleja davidii,Buddleja davidii NA,Buddleja davidii Franch.,"",ACCEPTED,"",EXACT,SPECIES,3173338,Accepted name provided in 'alternative names' in GBIF,Buddleja davidii,Buddleja,Scrophulariaceae,Lamiales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1082,Clasterosporium flexum,Clasterosporium flexum,Clasterosporium flexum (Matsush.) B.Sutton & R.T.A.Cook,"",ACCEPTED,"",EXACT,SPECIES,2569238,"",Clasterosporium flexum,Clasterosporium,Magnaporthaceae,Magnaporthales,Sordariomycetes,Ascomycota,Fungi,Other
978,Colpomenia peregrina,Colpomenia peregrina NA,Colpomenia peregrina Sauv.,"",ACCEPTED,"",EXACT,SPECIES,3197970,Accepted name provided in 'alternative names' in GBIF,Colpomenia peregrina,Colpomenia,Scytosiphonaceae,Scytosiphonales,Phaeophyceae,Ochrophyta,Chromista,SAR
882,Hebe x lewisii NA,Hebe x lewisii NA,"","",MISSING,"","","","","","","","","","","","",Other
518,Hyacinthoides massartiana,Hyacinthoides x massartiana NA,Hyacinthoides × massartiana Geerinck,"",ACCEPTED,"",EXACT,SPECIES,5304294,Accepted name provided in 'alternative names' in GBIF,Hyacinthoides massartiana,Hyacinthoides,Asparagaceae,Asparagales,Liliopsida,Tracheophyta,Plantae,Vascular plants
1269,Malva parviflora,Malva parviflora NA,Malva parviflora L.,"",ACCEPTED,"",EXACT,SPECIES,3152378,Accepted name provided in 'alternative names' in GBIF,Malva parviflora,Malva,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1535,Nigella damascena,Nigella damascena NA,Nigella damascena L.,"",ACCEPTED,"",EXACT,SPECIES,5371702,Accepted name provided in 'alternative names' in GBIF,Nigella damascena,Nigella,Ranunculaceae,Ranunculales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1177,Solidago graminifolia NA,Solidago graminifolia NA,"","",MISSING,"","","","","","","","","","","","",Other
872,Petricolaria pholadiformis,Petricolaria pholadiformis,"Petricolaria pholadiformis (Lamarck, 1818)","",ACCEPTED,"",EXACT,SPECIES,2287615,"",Petricolaria pholadiformis,Petricolaria,Veneridae,Venerida,Bivalvia,Mollusca,Animalia,Other
1638,Acaena anserinifolia x inermis,Acaena anserinifolia x inermis,"","",MISSING,"","","","","","","","","","","","",Other
284,Aeonium cuneatum,Aeonium cuneatum Webb & Berthel,Aeonium cuneatum Webb & Berthel.,"",ACCEPTED,"",EXACT,SPECIES,4198315,"",Aeonium cuneatum,Aeonium,Crassulaceae,Saxifragales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
17,Allium paradoxum,Allium paradoxum,Allium paradoxum (M.Bieb.) G.Don,"",ACCEPTED,"",EXACT,SPECIES,2857017,"",Allium paradoxum,Allium,Amaryllidaceae,Asparagales,Liliopsida,Tracheophyta,Plantae,Vascular plants
1213,Allium subhirsutum,Allium subhirsutum L,Allium subhirsutum L.,"",ACCEPTED,"",EXACT,SPECIES,2855683,"",Allium subhirsutum,Allium,Amaryllidaceae,Asparagales,Liliopsida,Tracheophyta,Plantae,Vascular plants
1086,Allium triquetrum,Allium triquetrum L,Allium triquetrum L.,"",ACCEPTED,"",EXACT,SPECIES,2856457,"",Allium triquetrum,Allium,Amaryllidaceae,Asparagales,Liliopsida,Tracheophyta,Plantae,Vascular plants
180,Amaranthus hybridus x retroflexus (A x ozanonii),Amaranthus hybridus x retroflexus (A x ozanonii),"","",MISSING,"","","","","","","","","","","","",Other
295,Ambrosia psilostachya,Ambrosia psilostachya,Ambrosia psilostachya DC.,"",ACCEPTED,"",EXACT,SPECIES,3110686,"",Ambrosia psilostachya,Ambrosia,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1052,Anthyllis vulneraria pseudovulneraria,Anthyllis vulneraria subsp pseudovulneraria (Sagorski) JDuvign,Anthyllis vulneraria subsp. pseudovulneraria (Sagorski) J.Duvign.,"",ACCEPTED,"",EXACT,SUBSPECIES,5627160,"",Anthyllis vulneraria,Anthyllis,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
923,Antirrhinum majus,Antirrhinum majus,Antirrhinum majus L.,"",ACCEPTED,"",EXACT,SPECIES,3172001,"",Antirrhinum majus,Antirrhinum,Plantaginaceae,Lamiales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1252,Arctium lappa,Arctium vulgare (Hill) Druce,Arctium lappa L.,"",SYNONYM,ACCEPTED,EXACT,SPECIES,5393097,"",Arctium lappa,Arctium,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
560,Aster lanceolatus,Aster lanceolatus,"","",MISSING,"","","","","","","","","","","","",Other
953,Bupleurum falcatum,Bupleurum falcatum,Bupleurum falcatum L.,"",ACCEPTED,"",EXACT,SPECIES,6027105,"",Bupleurum falcatum,Bupleurum,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
629,Carthamus tinctorius,Carthamus tinctorius,Carthamus tinctorius L.,"",ACCEPTED,"",EXACT,SPECIES,3138327,"",Carthamus tinctorius,Carthamus,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
